corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,bsis_blce_acntbk_amount,bsis_blce_qota_rt,bsis_blce_qy,corp_cls,frst_acqs_amount,frst_acqs_de,incrs_dcrs_acqs_dsps_amount,incrs_dcrs_acqs_dsps_qy,incrs_dcrs_evl_lstmn,inference_rule,inv_prm,invstmnt_purps,recent_bsns_year_fnnr_sttus_thstrm_ntpf,recent_bsns_year_fnnr_sttus_tot_assets,stlm_dt,trmend_blce_acntbk_amount,trmend_blce_qota_rt,trmend_blce_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,851,8,"171,359",Y,857,2007.11.27,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 제주엔바이로 , 단순투자 ,-45,"38,745",2021-12-31,851,8,"171,359",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"4,637",15,"1,502,730",Y,"7,514",2004.04.14,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 광주제2순환도로 , 단순투자 ,"5,930","131,084",2021-12-31,"4,637",15,"1,502,730",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,323",15,"264,600",Y,"1,323",2006.05.03,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 청정상주 , 단순투자 ,-174,"51,121",2021-12-31,"1,323",15,"264,600",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,703",15,"342,734",Y,"1,714",2008.02.14,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 울산청천 , 단순투자 ,-327,"68,037",2021-12-31,"1,703",15,"342,734",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,688,15,"137,720",Y,689,2008.06.13,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 노원학교관리 , 단순투자 ,10,"31,179",2021-12-31,688,15,"137,720",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"592,861",100,"114,000,000",Y,"590,895",2009.04.29,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 한화자산운용 , 경영참여 ,"20,636","768,942",2021-12-31,"592,861",100,"114,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,157,0,"32,710",Y,0,2012.11.07,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 매일방송 , 단순투자 ,"1,891","393,311",2021-12-31,157,0,"32,710",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"7,992",4,"532,301",Y,"3,421",2003.12.29,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 신공항하이웨이 , 단순투자 ,"55,023","653,984",2021-12-31,"7,992",4,"532,301",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,061",0,"101,610",Y,528,1987.08.31,0,0,223,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 한국증권금융 , 단순투자 ,"262,031","60,979,329",2021-12-31,"1,284",0,"101,610",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"17,592",100,"2,000,000",Y,"10,000",2000.03.30,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 63씨티 , 경영참여 ,"2,140","53,811",2021-12-31,"17,592",100,"2,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"46,980",0,"580,000",Y,"44,834",2016.06.14,"-2,146","47,812","4,323","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 삼성전자 , 단순투자 ,"15,615,018","229,664,427",2021-12-31,"49,158",0,"627,812",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,602,10,"12,655",Y,"12,654",2005.09.09,0,0,2,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 보고사모투자전문회사 , 단순투자 ,"-141,692","5,890",2021-12-31,604,10,"12,655",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"7,792",20,"7,792",Y,0,2012.12.06,"-7,792","-7,792",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", KoFC포스코한화KB동반성장제2호사모투자전문회사 , 단순투자 ,"2,883","41,535",2021-12-31,0,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,670",13,176,Y,219,2011.01.04,"-1,541",-136,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 서울글로벌바이오메디컬신성장동력투자펀드 , 단순투자 ,"7,905","50,001",2021-12-31,129,13,40,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,69,7,"28,863",Y,"28,863",2006.03.23,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", MKOF , 단순투자 ,"-2,617","398,377",2021-12-31,69,7,"28,863",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"2,791",8,"2,791,250,000",Y,0,2015.03.30,"-2,791","-2,791,250,000",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 키스톤-현대증권제1호사모 , 단순투자 ,48,"41,471",2021-12-31,0,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,530",30,"1,530",Y,"1,230",2015.08.26,-300,-300,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 한화글로벌사업화펀드 , 단순투자 ,125,"5,789",2021-12-31,"1,230",30,"1,230",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"82,170",99,"82,170",Y,"47,520",2015.09.15,"-34,650","-34,650",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 강소신재생에너지혁신펀드 , 단순투자 ,132,"84,669",2021-12-31,"47,520",99,"47,520",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"4,500",30,"4,500",Y,630,2015.11.04,"-3,870","-3,870",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 충남-한화중소기업육성펀드 , 단순투자 ,"1,996","15,692",2021-12-31,630,30,630,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"13,257",3,"5,692,000",Y,"67,998",2016.01.29,"39,538","6,082,735","15,393","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 케이뱅크은행 , 단순투자 ,"-105,374","4,331,118",2021-12-31,"68,187",3,"11,774,735",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"3,000",14,"599,999",Y,"3,000",2016.06.24,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 인공지능연구원 , 단순투자 ,"-2,692","12,739",2021-12-31,"3,000",14,"599,999",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"1,407",15,"281,318",Y,"1,407",2006.06.02,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",푸른아산지키미,단순투자,-122,"55,189",2021-12-31,"1,407",15,"281,318",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,207,1,"41,471",Y,207,2016.09.23,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 서민금융진흥원 , 단순투자 ,"102,131","3,170,593",2021-12-31,207,1,"41,471",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"30,639",6,"26,923,278,300",Y,"22,516",2017.06.30,"-4,407","-4,407,285,900","-1,554","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 엔브이글로벌코리아메자닌사모투자합자회사 , 단순투자 ,"14,507","422,589",2021-12-31,"24,678",6,"22,515,992,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"2,732",9,300,Y,"3,000",2018.11.13,0,0,264,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 키스톤-현대증권제1호사모 , 단순투자 ,-683,"31,708",2021-12-31,"2,996",9,300,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"4,032",4,"3,657",Y,"3,657",2018.12.21,0,0,318,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 스톤브릿지한국형유니콘투자조합 , 단순투자 ,"-2,274","99,288",2021-12-31,"4,350",4,"3,657",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"6,300",30,"6,300",Y,"10,200",2018.12.26,"3,900","3,900",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 2018 한화신산업글로벌플러스업 , 단순투자 ,-980,"19,224",2021-12-31,"10,200",30,"10,200",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"2,812",3,"3,000",Y,"3,000",2018.12.21,-27,0,530,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 2018 IMM 벤처펀드 , 단순투자 ,-661,"116,568",2021-12-31,"3,314",3,"3,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"223,595",3,"22,980,000",Y,"298,740",2016.12.08,0,0,"68,251","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 우리금융지주 , 단순투자 ,"595,318","22,429,983",2021-12-31,"291,846",3,"22,980,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"50,000",7,"994,332",Y,"50,000",2019.07.11,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 엔에이치엔페이코우 , 단순투자 ,"-34,513","294,551",2021-12-31,"50,000",7,"994,332",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"6,906",3,750,Y,"8,630",2019.07.19,"1,130",113,"1,537","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 그로스엑셀러레이션펀드 , 단순투자 ,"-6,891","247,548",2021-12-31,"9,574",3,863,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"32,400",90,"32,400",Y,"75,960",2019.12.10,"43,560","43,560",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 한화드림펀드1호 , 단순투자 ,"-1,527","34,898",2021-12-31,"75,960",90,"75,960",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,475,15,"45,900",Y,459,2016.06.14,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 기능대비티엘 , 단순투자 ,187,"15,373",2021-12-31,475,15,"45,900",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"24,000",6,"24,000,000,000",Y,"24,000",2020.04.28,0,0,"7,104","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 맥쿼리코리아오퍼튜니티즈공동투자사모투자합자회사제1호 , 단순투자 ,"-2,617","398,377",2021-12-31,"31,104",6,"24,000,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"14,500",2,"329,547",Y,"14,500",2020.07.21,"-1,318",0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 엔에이치엔페이코 제1종 전환우선주식 , 단순투자 ,"-34,513","294,551",2021-12-31,"13,182",2,"329,547",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"10,000",21,"10,000",Y,"25,000",2020.12.30,"15,000","15,000",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 해시드 벤처투자조합1호 , 단순투자 ,-88,"47,078",2021-12-31,"25,000",21,"25,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"4,000",5,"800,000",Y,"4,000",2020.12.30,0,0,0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 제로에너지임대리츠2호(우선주비종) , 단순투자 ,-6,"77,528",2021-12-31,"4,000",5,"800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,"32,142",100,"4,200,000",Y,"57,000",2005.03.31,"15,684","4,200,000",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 한화라이프랩 , 경영참여 ,"-5,760","33,106",2021-12-31,"47,826",100,"8,400,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,0,0,0,Y,"22,363",2020.10.15,"22,363","86,235","7,733","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", 하이브 , 단순투자 ,"55,506","1,712,946",2021-12-31,"30,096",0,"86,235",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
한화생명보험,생보,지주,00113058,한화생명,2021,11011,사업보고서,IFRS4,0,0,0,Y,"5,351",2021.02.02,"5,351","5,351,028,671",0,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4", H&Q코리아파트너스제4호 , 단순투자 ,-,-,2021-12-31,"5,351",4,"5,351,028,671",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20220316001424,api_row,2026-08-31T15:47:20+09:00,000,run_20260831_152517_0609,raw/otrCprInvstmntSttus/00113058_2021_11011.json,9d3a5588ba574cf9e8a7983126ddfb5f0bcd732da399682523a3fa4b7569a233,0
