parent_label,parent_corp_code,child_label,child_name,child_corp_code,child_match_method,bsns_year,reprt_code,trmend_qota_rt,bsis_qota_rt,first_acqs_de,first_acqs_amount,invstmnt_purps,parent_entity_type,stlm_dt,trmend_acntbk_amount,trmend_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
동양생명보험,00117267,,경남지역대학교생활관건설,,unmatched,2026,11012,10.0,10.0,2007.05.18,"220,000,000",단순투자,생보,2026-06-30,"220,000,000","43,937",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,계룡하수관거㈜,,unmatched,2026,11012,11.0,11.0,2006.07.27,"413,000,000",단순투자,생보,2026-06-30,"413,000,000","82,588",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,광주우정학사 주식회사,,unmatched,2026,11012,10.0,10.0,2008.07.09,"406,000,000",단순투자,생보,2026-06-30,"406,000,000","81,262",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,광화문 G타워 우선주,,unmatched,2026,11012,9.3,9.4,2024.03.21,"10,000,000,000",단순투자,생보,2026-06-30,"11,974,000,000","2,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,국민유선방송투자㈜,,unmatched,2026,11012,0.1,0.1,2016.07.29,"3,370,000,000",단순투자,생보,2026-06-30,0,"5,714",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,기능대학비티엘㈜,,unmatched,2026,11012,14.8,14.8,2006.07.25,"459,000,000",단순투자,생보,2026-06-30,"459,000,000","45,900",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,김포꿈나무 주식회사,,unmatched,2026,11012,15.0,15.0,2007.09.06,"696,000,000",단순투자,생보,2026-06-30,"356,000,000","139,200",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,남양강진씨앤지㈜,,unmatched,2026,11012,13.0,13.0,2006.05.22,"451,000,000",단순투자,생보,2026-06-30,"451,000,000","45,100",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,늘푸른대전배움터㈜,,unmatched,2026,11012,13.0,13.0,2006.06.14,"400,000,000",단순투자,생보,2026-06-30,"430,000,000","80,002",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,대구호산초교관리㈜,,unmatched,2026,11012,14.2,14.2,2006.09.26,"625,000,000",단순투자,생보,2026-06-30,"334,000,000","125,070",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,대우차판매(출자전환),,unmatched,2026,11012,0.7,0.7,2018.12.30,"145,000,000",단순투자,생보,2026-06-30,-,"144,220",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,동양레저,,unmatched,2026,11012,0.7,1.0,2014.08.29,"762,000,000",단순투자,생보,2026-06-30,"829,000,000","24,800",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,동양생명금융서비스,,unmatched,2026,11012,100.0,100.0,2021.12.10,"70,000,000,000",경영참여,생보,2026-06-30,-,"14,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,마산배움터지킴이㈜,,unmatched,2026,11012,13.0,13.0,2006.06.23,"495,000,000",단순투자,생보,2026-06-30,"495,000,000","99,086",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,문산자유㈜,,unmatched,2026,11012,15.0,15.0,2007.09.18,"497,000,000",단순투자,생보,2026-06-30,"497,000,000","99,300",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,밸류제1호제주피에프브이,,unmatched,2026,11012,7.8,7.8,2022.02.16,"500,000,000",단순투자,생보,2026-06-30,"3,869,000,000","50,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,부평씨앤에이 주식회사,,unmatched,2026,11012,15.0,15.0,2008.04.11,"590,000,000",단순투자,생보,2026-06-30,"564,000,000","117,930",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,브이엘지글러사모투자합자회사,,unmatched,2026,11012,8.3,9.2,2020.12.11,"9,000,000,000",단순투자,생보,2026-06-30,"1,829,000,000","983,333,333",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,상아탑 주식회사,,unmatched,2026,11012,15.0,15.0,2008.06.18,"737,000,000",단순투자,생보,2026-06-30,"425,000,000","1,474,890",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,서울꿈나무 주식회사,,unmatched,2026,11012,15.0,15.0,2007.11.21,"790,000,000",단순투자,생보,2026-06-30,"730,000,000","158,010",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,성남의뜰㈜,,unmatched,2026,11012,8.0,8.0,2015.07.24,"400,000,000",단순투자,생보,2026-06-30,"400,000,000","80,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,안산에듀피아㈜,,unmatched,2026,11012,15.0,15.0,2006.09.28,"588,000,000",단순투자,생보,2026-06-30,"1,650,000,000","117,570",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,용인클린워터㈜,,unmatched,2026,11012,15.0,15.0,2005.07.18,"7,562,000,000",단순투자,생보,2026-06-30,"8,316,000,000","1,512,330",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,일산에듀피아㈜,,unmatched,2026,11012,15.0,15.0,2006.09.28,"512,000,000",단순투자,생보,2026-06-30,"1,178,000,000","102,399",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,정읍하수관거㈜,,unmatched,2026,11012,4.8,4.8,2006.08.31,"314,000,000",단순투자,생보,2026-06-30,"314,000,000","62,770",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,중앙신용정보,,unmatched,2026,11012,14.9,14.9,2004.12.30,"773,000,000",단순투자,생보,2026-06-30,"11,006,000,000","89,474",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,증평하수관거㈜,,unmatched,2026,11012,15.0,15.0,2006.07.19,"387,000,000",단순투자,생보,2026-06-30,"326,000,000","77,357",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,진천물자원㈜,,unmatched,2026,11012,12.0,12.0,2006.05.08,"279,000,000",단순투자,생보,2026-06-30,"279,000,000","55,848",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,청정상주㈜,,unmatched,2026,11012,8.0,8.0,2006.05.03,"706,000,000",단순투자,생보,2026-06-30,"245,000,000","141,120",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,코크렙제66호위탁관리부동산투자회사_보통주,,unmatched,2026,11012,2.1,2.1,2023.10.17,"5,000,000,000",단순투자,생보,2026-06-30,"8,692,000,000","25,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,코크렙제66호위탁관리부동산투자회사_우선주,,unmatched,2026,11012,4.6,4.6,2023.10.17,"11,000,000,000",단순투자,생보,2026-06-30,"12,621,000,000","55,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,푸른아산지키미㈜,,unmatched,2026,11012,15.0,15.0,2006.06.01,"1,407,000,000",단순투자,생보,2026-06-30,"739,000,000","281,318",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,푸른여수지키미㈜,,unmatched,2026,11012,8.0,8.0,2006.06.01,"376,000,000",단순투자,생보,2026-06-30,"35,000,000","75,171",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,한국인프라이호투융자,,unmatched,2026,11012,3.3,3.3,2014.02.25,"22,898,000,000",단순투자,생보,2026-06-30,"25,668,000,000","7,159,781",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,00117267,,합계,,unmatched,2026,11012,-,-,-,-,-,생보,2026-06-30,"97,963,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
신한라이프생명보험,00137517,,"(주)제이알
글로벌위탁부동산",,unmatched,2021,11011,1,1,2020.06.15,"10,000,000,000",단순투자,생보,2021-12-31,"12,760,000,000","2,394,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,"(주)케이리얼티제1호
기업구조조정부동산",,unmatched,2021,11011,5,5,2011.12.26,"7,921,000,000",단순투자,생보,2021-12-31,"7,297,000,000","683,022",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,BNK금융지주,,unmatched,2021,11011,-,-,2021.12.28,"666,000,000",단순투자,생보,2021-12-31,"626,000,000","74,500",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,"BNP파리바카디프
손해보험(주)",,unmatched,2021,11011,7,7,2014.09.25,"6,980,000,000",단순투자,생보,2021-12-31,"2,113,000,000","417,306",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,"CVC CAPITAL
ASIA III",,unmatched,2021,11011,-,-,2008.03.04,"2,075,000,000",단순투자,생보,2021-12-31,"1,821,000,000","1,884,476",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,DGB금융지주,,unmatched,2021,11011,-,-,2021.12.28,"665,000,000",단순투자,생보,2021-12-31,"633,000,000","67,500",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,GS,,unmatched,2021,11011,-,-,2021.12.28,"667,000,000",단순투자,생보,2021-12-31,"631,000,000","16,140",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,JB금융지주,,unmatched,2021,11011,-,-,2021.12.28,"666,000,000",단순투자,생보,2021-12-31,"635,000,000","76,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,KT,,unmatched,2021,11011,-,-,2020.12.23,"450,000,000",단순투자,생보,2021-12-31,"1,016,000,000","33,196",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,KT&G,,unmatched,2021,11011,-,-,2020.12.23,"450,000,000",단순투자,생보,2021-12-31,"626,000,000","7,928",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,LG유플러스,,unmatched,2021,11011,-,-,2021.05.11,"399,000,000",단순투자,생보,2021-12-31,"368,000,000","27,089",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,"Lexington Capital
Partners VI",,unmatched,2021,11011,3,3,2006.06.22,"19,436,000,000",단순투자,생보,2021-12-31,"2,778,000,000","17,387,652",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,NH투자증권,,unmatched,2021,11011,-,-,2021.12.28,"665,000,000",단순투자,생보,2021-12-31,"614,000,000","49,150",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,"P.A(ING)
PRIVATE EQUITY
FUND4",,unmatched,2021,11011,1,1,2008.06.12,"348,000,000",단순투자,생보,2021-12-31,"452,000,000","363,350",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,POSCO,,unmatched,2021,11011,-,-,2021.03.22,"288,000,000",단순투자,생보,2021-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,SK아이테크놀로지,,unmatched,2021,11011,-,-,2021.05.03,"74,000,000",단순투자,생보,2021-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,00137517,,SK텔레콤,,unmatched,2021,11011,-,-,2020.12.23,"449,000,000",단순투자,생보,2021-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
