corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,corp_cls,inference_rule,remndr_exprtn1,remndr_exprtn2,sm,stlm_dt,value_source,yy10_excess,yy1_below,yy1_excess_yy2_below,yy2_excess_yy3_below,yy3_excess_yy4_below,yy4_excess_yy5_below,yy5_excess_yy10_below,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"665,000,000,000",2023-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:47+09:00,000,run_20260831_152517_0940,raw/cprndNrdmpBlce/00120216_2023_11011.json,9be6034f12a9cb761c98992355fa97f3a205a984447f65545ab36e3509bcf432,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"665,000,000,000",2024-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:21+09:00,000,run_20260831_152517_0949,raw/cprndNrdmpBlce/00120216_2024_11011.json,ed3b12f483cd36a0d5cd3cc95ef65c9a67a78bb9177fe784b99a7efa2f6937ee,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2024-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:21+09:00,000,run_20260831_152517_0949,raw/cprndNrdmpBlce/00120216_2024_11011.json,ed3b12f483cd36a0d5cd3cc95ef65c9a67a78bb9177fe784b99a7efa2f6937ee,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"665,000,000,000",2024-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:21+09:00,000,run_20260831_152517_0949,raw/cprndNrdmpBlce/00120216_2024_11011.json,ed3b12f483cd36a0d5cd3cc95ef65c9a67a78bb9177fe784b99a7efa2f6937ee,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"1,265,000,000,000",2025-12-31,api,-,-,-,-,-,-,"1,265,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:43+09:00,000,run_20260831_152517_0957,raw/cprndNrdmpBlce/00120216_2025_11011.json,035ce5728fb87f88b68c2bb005c644c80035655a904f2e64aaa0e8fecbfd2803,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2025-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:43+09:00,000,run_20260831_152517_0957,raw/cprndNrdmpBlce/00120216_2025_11011.json,035ce5728fb87f88b68c2bb005c644c80035655a904f2e64aaa0e8fecbfd2803,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"1,265,000,000,000",2025-12-31,api,-,-,-,-,-,-,"1,265,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:43+09:00,000,run_20260831_152517_0957,raw/cprndNrdmpBlce/00120216_2025_11011.json,035ce5728fb87f88b68c2bb005c644c80035655a904f2e64aaa0e8fecbfd2803,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"1,265,000,000,000",2025-06-30,api,-,-,-,-,-,-,"1,265,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:15+09:00,000,run_20260831_152517_0966,raw/cprndNrdmpBlce/00120216_2025_11012.json,ed8e4e28440e179ff1a805fd0056a2e8bb15adb3159471d89af5e6820bca678a,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2025-06-30,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:15+09:00,000,run_20260831_152517_0966,raw/cprndNrdmpBlce/00120216_2025_11012.json,ed8e4e28440e179ff1a805fd0056a2e8bb15adb3159471d89af5e6820bca678a,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"1,265,000,000,000",2025-06-30,api,-,-,-,-,-,-,"1,265,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:15+09:00,000,run_20260831_152517_0966,raw/cprndNrdmpBlce/00120216_2025_11012.json,ed8e4e28440e179ff1a805fd0056a2e8bb15adb3159471d89af5e6820bca678a,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"886,000,000,000",2026-06-30,api,-,-,-,-,-,-,"886,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:45+09:00,000,run_20260831_152517_0975,raw/cprndNrdmpBlce/00120216_2026_11012.json,766e26abdde0b5684452e0731b3b3f19ea04e5cf81ab8667ea16597c663c397a,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2026-06-30,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:45+09:00,000,run_20260831_152517_0975,raw/cprndNrdmpBlce/00120216_2026_11012.json,766e26abdde0b5684452e0731b3b3f19ea04e5cf81ab8667ea16597c663c397a,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"886,000,000,000",2026-06-30,api,-,-,-,-,-,-,"886,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:45+09:00,000,run_20260831_152517_0975,raw/cprndNrdmpBlce/00120216_2026_11012.json,766e26abdde0b5684452e0731b3b3f19ea04e5cf81ab8667ea16597c663c397a,0
iM금융지주,지주,지주,00878915,iM금융지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"520,000,000,000",2015-12-31,api,-,"70,000,000,000","200,000,000,000","100,000,000,000","50,000,000,000","100,000,000,000",-,cprndNrdmpBlce,"{""bsns_year"": ""2015"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20160330001005,api_row,2026-08-31T15:39:13+09:00,000,run_20260831_152517_0360,raw/cprndNrdmpBlce/00878915_2015_11011.json,d1b792f9f702a2552e7ad863df388046d3cb0d8bcb5a8c3492dc35000e0ac4a8,0
iM금융지주,지주,지주,00878915,iM금융지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2015-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2015"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20160330001005,api_row,2026-08-31T15:39:13+09:00,000,run_20260831_152517_0360,raw/cprndNrdmpBlce/00878915_2015_11011.json,d1b792f9f702a2552e7ad863df388046d3cb0d8bcb5a8c3492dc35000e0ac4a8,0
iM금융지주,지주,지주,00878915,iM금융지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"520,000,000,000",2015-12-31,api,-,"70,000,000,000","200,000,000,000","100,000,000,000","50,000,000,000","100,000,000,000",-,cprndNrdmpBlce,"{""bsns_year"": ""2015"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20160330001005,api_row,2026-08-31T15:39:13+09:00,000,run_20260831_152517_0360,raw/cprndNrdmpBlce/00878915_2015_11011.json,d1b792f9f702a2552e7ad863df388046d3cb0d8bcb5a8c3492dc35000e0ac4a8,0
iM금융지주,지주,지주,00878915,iM금융지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"560,000,000,000",2016-12-31,api,-,"200,000,000,000","100,000,000,000","100,000,000,000","100,000,000,000","60,000,000,000",-,cprndNrdmpBlce,"{""bsns_year"": ""2016"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20170331003962,api_row,2026-08-31T15:39:23+09:00,000,run_20260831_152517_0369,raw/cprndNrdmpBlce/00878915_2016_11011.json,623ffc985f8836f0d832f792668871f598c49cb1ec025ccce0f9728bf3e8ce78,0
iM금융지주,지주,지주,00878915,iM금융지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2016-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2016"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20170331003962,api_row,2026-08-31T15:39:23+09:00,000,run_20260831_152517_0369,raw/cprndNrdmpBlce/00878915_2016_11011.json,623ffc985f8836f0d832f792668871f598c49cb1ec025ccce0f9728bf3e8ce78,0
iM금융지주,지주,지주,00878915,iM금융지주,2016,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"560,000,000,000",2016-12-31,api,-,"200,000,000,000","100,000,000,000","100,000,000,000","100,000,000,000","60,000,000,000",-,cprndNrdmpBlce,"{""bsns_year"": ""2016"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20170331003962,api_row,2026-08-31T15:39:23+09:00,000,run_20260831_152517_0369,raw/cprndNrdmpBlce/00878915_2016_11011.json,623ffc985f8836f0d832f792668871f598c49cb1ec025ccce0f9728bf3e8ce78,0
iM금융지주,지주,지주,00878915,iM금융지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"560,000,000,000",2017-12-31,api,-,"100,000,000,000","100,000,000,000","150,000,000,000","60,000,000,000","100,000,000,000","50,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2017"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20180402004848,api_row,2026-08-31T15:39:33+09:00,000,run_20260831_152517_0378,raw/cprndNrdmpBlce/00878915_2017_11011.json,3184b2b2bbf8de8e5aa48e436e34bf025e9acdd4701d687d42a78f8d79835a7f,0
iM금융지주,지주,지주,00878915,iM금융지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2017-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2017"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20180402004848,api_row,2026-08-31T15:39:33+09:00,000,run_20260831_152517_0378,raw/cprndNrdmpBlce/00878915_2017_11011.json,3184b2b2bbf8de8e5aa48e436e34bf025e9acdd4701d687d42a78f8d79835a7f,0
iM금융지주,지주,지주,00878915,iM금융지주,2017,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"560,000,000,000",2017-12-31,api,-,"100,000,000,000","100,000,000,000","150,000,000,000","60,000,000,000","100,000,000,000","50,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2017"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20180402004848,api_row,2026-08-31T15:39:33+09:00,000,run_20260831_152517_0378,raw/cprndNrdmpBlce/00878915_2017_11011.json,3184b2b2bbf8de8e5aa48e436e34bf025e9acdd4701d687d42a78f8d79835a7f,0
iM금융지주,지주,지주,00878915,iM금융지주,2018,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"880,000,000,000",2018-12-31,api,-,"100,000,000,000","150,000,000,000","230,000,000,000","100,000,000,000","100,000,000,000","200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2018"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20190401004795,api_row,2026-08-31T15:39:43+09:00,000,run_20260831_152517_0387,raw/cprndNrdmpBlce/00878915_2018_11011.json,7ed57484e5ca81998976aec0d3f7caae610c0951359fbd7c0b60aa5715d3382f,0
iM금융지주,지주,지주,00878915,iM금융지주,2018,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2018-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2018"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20190401004795,api_row,2026-08-31T15:39:43+09:00,000,run_20260831_152517_0387,raw/cprndNrdmpBlce/00878915_2018_11011.json,7ed57484e5ca81998976aec0d3f7caae610c0951359fbd7c0b60aa5715d3382f,0
iM금융지주,지주,지주,00878915,iM금융지주,2018,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"880,000,000,000",2018-12-31,api,-,"100,000,000,000","150,000,000,000","230,000,000,000","100,000,000,000","100,000,000,000","200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2018"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20190401004795,api_row,2026-08-31T15:39:43+09:00,000,run_20260831_152517_0387,raw/cprndNrdmpBlce/00878915_2018_11011.json,7ed57484e5ca81998976aec0d3f7caae610c0951359fbd7c0b60aa5715d3382f,0
iM금융지주,지주,지주,00878915,iM금융지주,2019,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"890,000,000,000",2019-12-31,api,-,"150,000,000,000","230,000,000,000","100,000,000,000","100,000,000,000","160,000,000,000","150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2019"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20200330003513,api_row,2026-08-31T15:39:53+09:00,000,run_20260831_152517_0396,raw/cprndNrdmpBlce/00878915_2019_11011.json,41c69a0ac2101550b11e00566a3bc6c2b0713d238e880139825c5d4bd16c0ad2,0
iM금융지주,지주,지주,00878915,iM금융지주,2019,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2019-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2019"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20200330003513,api_row,2026-08-31T15:39:53+09:00,000,run_20260831_152517_0396,raw/cprndNrdmpBlce/00878915_2019_11011.json,41c69a0ac2101550b11e00566a3bc6c2b0713d238e880139825c5d4bd16c0ad2,0
iM금융지주,지주,지주,00878915,iM금융지주,2019,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"890,000,000,000",2019-12-31,api,-,"150,000,000,000","230,000,000,000","100,000,000,000","100,000,000,000","160,000,000,000","150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2019"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20200330003513,api_row,2026-08-31T15:39:53+09:00,000,run_20260831_152517_0396,raw/cprndNrdmpBlce/00878915_2019_11011.json,41c69a0ac2101550b11e00566a3bc6c2b0713d238e880139825c5d4bd16c0ad2,0
iM금융지주,지주,지주,00878915,iM금융지주,2020,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"760,000,000,000",2020-12-31,api,-,"230,000,000,000","120,000,000,000","100,000,000,000","160,000,000,000",-,"150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2020"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20210318000803,api_row,2026-08-31T15:40:04+09:00,000,run_20260831_152517_0405,raw/cprndNrdmpBlce/00878915_2020_11011.json,95f1307c0177257cb32dc6f72c9661e3b601879c932f15864fc0b072f3e734e1,0
iM금융지주,지주,지주,00878915,iM금융지주,2020,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2020-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2020"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20210318000803,api_row,2026-08-31T15:40:04+09:00,000,run_20260831_152517_0405,raw/cprndNrdmpBlce/00878915_2020_11011.json,95f1307c0177257cb32dc6f72c9661e3b601879c932f15864fc0b072f3e734e1,0
iM금융지주,지주,지주,00878915,iM금융지주,2020,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"760,000,000,000",2020-12-31,api,-,"230,000,000,000","120,000,000,000","100,000,000,000","160,000,000,000",-,"150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2020"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20210318000803,api_row,2026-08-31T15:40:04+09:00,000,run_20260831_152517_0405,raw/cprndNrdmpBlce/00878915_2020_11011.json,95f1307c0177257cb32dc6f72c9661e3b601879c932f15864fc0b072f3e734e1,0
iM금융지주,지주,지주,00878915,iM금융지주,2021,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"5,773,950,000,000",2021-12-31,api,-,"2,278,300,000,000","1,985,650,000,000","1,180,000,000,000","160,000,000,000","20,000,000,000","150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20220317001101,api_row,2026-08-31T15:40:15+09:00,000,run_20260831_152517_0414,raw/cprndNrdmpBlce/00878915_2021_11011.json,c2c1a843bca7898666254b7ecf2e0de26b0787df3628bd7ed623edef0889983d,0
iM금융지주,지주,지주,00878915,iM금융지주,2021,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"175,000,000,000",2021-12-31,api,-,"75,000,000,000",-,-,-,-,"100,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20220317001101,api_row,2026-08-31T15:40:15+09:00,000,run_20260831_152517_0414,raw/cprndNrdmpBlce/00878915_2021_11011.json,c2c1a843bca7898666254b7ecf2e0de26b0787df3628bd7ed623edef0889983d,0
iM금융지주,지주,지주,00878915,iM금융지주,2021,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"5,948,950,000,000",2021-12-31,api,-,"2,353,300,000,000","1,985,650,000,000","1,180,000,000,000","160,000,000,000","20,000,000,000","250,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20220317001101,api_row,2026-08-31T15:40:15+09:00,000,run_20260831_152517_0414,raw/cprndNrdmpBlce/00878915_2021_11011.json,c2c1a843bca7898666254b7ecf2e0de26b0787df3628bd7ed623edef0889983d,0
iM금융지주,지주,지주,00878915,iM금융지주,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"6,060,190,000,000",2022-12-31,api,-,"3,319,190,000,000","1,920,000,000,000","451,000,000,000","20,000,000,000","200,000,000,000","150,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20230322000869,api_row,2026-08-31T15:40:25+09:00,000,run_20260831_152517_0423,raw/cprndNrdmpBlce/00878915_2022_11011.json,9ed3be5f6aa2fbc2e63b36155d5a8c4f5cc556b7f8a07a56560aaaa96f3c9fab,0
iM금융지주,지주,지주,00878915,iM금융지주,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"152,500,000,000",2022-12-31,api,-,-,-,"52,500,000,000",-,-,"100,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20230322000869,api_row,2026-08-31T15:40:25+09:00,000,run_20260831_152517_0423,raw/cprndNrdmpBlce/00878915_2022_11011.json,9ed3be5f6aa2fbc2e63b36155d5a8c4f5cc556b7f8a07a56560aaaa96f3c9fab,0
iM금융지주,지주,지주,00878915,iM금융지주,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"6,212,690,000,000",2022-12-31,api,-,"3,319,190,000,000","1,920,000,000,000","503,500,000,000","20,000,000,000","200,000,000,000","250,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20230322000869,api_row,2026-08-31T15:40:25+09:00,000,run_20260831_152517_0423,raw/cprndNrdmpBlce/00878915_2022_11011.json,9ed3be5f6aa2fbc2e63b36155d5a8c4f5cc556b7f8a07a56560aaaa96f3c9fab,0
iM금융지주,지주,지주,00878915,iM금융지주,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"6,046,000,000,000",2023-12-31,api,-,"3,560,000,000,000","1,356,000,000,000","700,000,000,000","200,000,000,000","230,000,000,000",-,cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20240430000805,api_row,2026-08-31T15:40:36+09:00,000,run_20260831_152517_0432,raw/cprndNrdmpBlce/00878915_2023_11011.json,cf75e3d2a1fd475b7e4560962940d24a3d511712fbb2194bb19426903d38de26,0
iM금융지주,지주,지주,00878915,iM금융지주,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"102,500,000,000",2023-12-31,api,-,-,"52,500,000,000",-,-,-,"50,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20240430000805,api_row,2026-08-31T15:40:36+09:00,000,run_20260831_152517_0432,raw/cprndNrdmpBlce/00878915_2023_11011.json,cf75e3d2a1fd475b7e4560962940d24a3d511712fbb2194bb19426903d38de26,0
iM금융지주,지주,지주,00878915,iM금융지주,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"6,148,500,000,000",2023-12-31,api,-,"3,560,000,000,000","1,408,500,000,000","700,000,000,000","200,000,000,000","230,000,000,000","50,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20240430000805,api_row,2026-08-31T15:40:36+09:00,000,run_20260831_152517_0432,raw/cprndNrdmpBlce/00878915_2023_11011.json,cf75e3d2a1fd475b7e4560962940d24a3d511712fbb2194bb19426903d38de26,0
iM금융지주,지주,지주,00878915,iM금융지주,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"5,801,000,000,000",2024-12-31,api,-,"2,536,000,000,000","1,575,000,000,000","1,460,000,000,000","230,000,000,000",-,-,cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20250318000693,api_row,2026-08-31T15:41:05+09:00,000,run_20260831_152517_0441,raw/cprndNrdmpBlce/00878915_2024_11011.json,2f9f6f385abed4cd2dec5d5b16124c7391811b7b5d2f798e7235592b3fb3eadc,0
iM금융지주,지주,지주,00878915,iM금융지주,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"347,500,000,000",2024-12-31,api,-,"52,500,000,000",-,-,-,-,"295,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20250318000693,api_row,2026-08-31T15:41:05+09:00,000,run_20260831_152517_0441,raw/cprndNrdmpBlce/00878915_2024_11011.json,2f9f6f385abed4cd2dec5d5b16124c7391811b7b5d2f798e7235592b3fb3eadc,0
iM금융지주,지주,지주,00878915,iM금융지주,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"6,148,500,000,000",2024-12-31,api,-,"2,588,500,000,000","1,575,000,000,000","1,460,000,000,000","230,000,000,000",-,"295,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20250318000693,api_row,2026-08-31T15:41:05+09:00,000,run_20260831_152517_0441,raw/cprndNrdmpBlce/00878915_2024_11011.json,2f9f6f385abed4cd2dec5d5b16124c7391811b7b5d2f798e7235592b3fb3eadc,0
